	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
367	ERR2703566	ERP107880	SAMEA4657549	ERS2478179	ERX2717953	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7331.BN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	196227	118128654	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-264	ena-RUN-UCSF-16-07-2018-21:54:41:465-264	31859711;41028241	fae801a463069d37eb3813a2e30927f6;713b37916898ada7b3ab4e5a335c941c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703566/ERR2703566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703566/ERR2703566_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703566/ERR2703566_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703566/ERR2703566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703566/ERR2703566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703566/ERR2703566_2.fastq.gz	31514643;40607549	02e36ae4f4a0fbd6e024f55281ecb962;2623aded73a17092812d142f337d9018	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703566/X7331.BN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703566/X7331.BN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703566/X7331.BN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703566/X7331.BN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703566/X7331.BN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703566/X7331.BN_R2_sorted.fastq.gz	FASTQ;FASTQ	79094399	48b37001fcf4f3c04fccdc28690bf7cb	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703566	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/006/ERR2703566	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703566	X7331.BN		Psoriasis associated skin microbiome		2018-07-16
368	ERR2703568	ERP107880	SAMEA4657625	ERS2478255	ERX2717955	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7331.LN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	201890	121537780	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-266	ena-RUN-UCSF-16-07-2018-21:54:41:465-266	32570486;42151865	fcd4bcb01b3afc5c87bc55f4689ddd71;e908e4207f4634361812c52e13a04f47	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703568/ERR2703568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703568/ERR2703568_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703568/ERR2703568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703568/ERR2703568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703568/ERR2703568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703568/ERR2703568_2.fastq.gz	32197933;41701548	c3ef14dc662047dde32c513b1c1d4208;7dfb585af9c06accd565bda45ef77d81	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703568/X7331.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703568/X7331.LN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703568/X7331.LN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703568/X7331.LN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703568/X7331.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703568/X7331.LN_R2_sorted.fastq.gz	FASTQ;FASTQ	80845480	648c040c61ee6aeb59d55fd32a982f2a	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703568	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703568	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703568	X7331.LN		Psoriasis associated skin microbiome		2018-07-16
369	ERR2703570	ERP107880	SAMEA4657710	ERS2478340	ERX2717957	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7331.SN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	233976	140853552	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-268	ena-RUN-UCSF-16-07-2018-21:54:41:465-268	31758308;42446501	07dc51501fdc2ca64914111d5c199f82;0b38ddebce437d5093f9cdaf987023fe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703570/ERR2703570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703570/ERR2703570_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703570/ERR2703570_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703570/ERR2703570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703570/ERR2703570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703570/ERR2703570_2.fastq.gz	31237724;41879861	4d7b4befef41124db1b2e0794df3340a;e3c3f346a0523f74726052669dfbe3e7	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703570/X7331.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703570/X7331.SN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703570/X7331.SN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703570/X7331.SN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703570/X7331.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703570/X7331.SN_R2_sorted.fastq.gz	FASTQ;FASTQ	86922425	8e38280dd1e4eb2a7063764e98aa6c99	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703570	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/000/ERR2703570	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703570	X7331.SN		Psoriasis associated skin microbiome		2018-07-16
370	ERR2703574	ERP107880	SAMEA4657444	ERS2478074	ERX2717961	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7350.Ax	550	PAIRED	AMPLICON	METAGENOMIC	PCR	77545	46682090	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-272	ena-RUN-UCSF-16-07-2018-21:54:41:466-272	15479074;17258873	a0191f9f3fe009e4ee7f1a13021f460b;9df7a2ea463f10e917a8771a1be3b2e1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703574/ERR2703574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703574/ERR2703574_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703574/ERR2703574_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703574/ERR2703574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703574/ERR2703574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703574/ERR2703574_2.fastq.gz	15368659;17109054	848457f73d5940e877a9d077dcbaf037;025bdc5a22e85b352d12748763b7e191	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703574/X7350.Ax_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703574/X7350.Ax_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703574/X7350.Ax_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703574/X7350.Ax_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703574/X7350.Ax_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703574/X7350.Ax_R2_sorted.fastq.gz	FASTQ;FASTQ	33106612	eb743dcfcdee2ba8abfa49b4aea2067c	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703574	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/004/ERR2703574	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703574	X7350.Ax		Psoriasis associated skin microbiome		2018-07-16
371	ERR2703575	ERP107880	SAMEA4657507	ERS2478137	ERX2717962	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7350.B	550	PAIRED	AMPLICON	METAGENOMIC	PCR	95550	57521100	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-273	ena-RUN-UCSF-16-07-2018-21:54:41:466-273	19585206;21777057	cc3740f0b50f7d724385f2f348319087;48f3a144c677785e19b06a6a3125a971	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703575/ERR2703575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703575/ERR2703575_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703575/ERR2703575_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703575/ERR2703575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703575/ERR2703575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703575/ERR2703575_2.fastq.gz	19472660;21602203	6bc5dc6d6dec74f9b3f2561f5656dd1c;fed5ef73e65234238c82d6d08f520834	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703575/X7350.B_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703575/X7350.B_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703575/X7350.B_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703575/X7350.B_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703575/X7350.B_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703575/X7350.B_R2_sorted.fastq.gz	FASTQ;FASTQ	41169333	64b0f8e9ef2a3603dff338c081ce88b4	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703575	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703575	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703575	X7350.B		Psoriasis associated skin microbiome		2018-07-16
372	ERR2703577	ERP107880	SAMEA4657651	ERS2478281	ERX2717964	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7350.S	550	PAIRED	AMPLICON	METAGENOMIC	PCR	74898	45088596	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-275	ena-RUN-UCSF-16-07-2018-21:54:41:466-275	13059141;15136394	b61bbda11c0750b63db0afee6903fb17;a11122f25f81dcac9c4cbc43c7598c27	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703577/ERR2703577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703577/ERR2703577_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703577/ERR2703577_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703577/ERR2703577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703577/ERR2703577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703577/ERR2703577_2.fastq.gz	12879769;14959805	ed6347595dc40b83e3e960df9e72f9b5;4ab87c948cee69bedf743d8afd875c43	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703577/X7350.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703577/X7350.S_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703577/X7350.S_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703577/X7350.S_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703577/X7350.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703577/X7350.S_R2_sorted.fastq.gz	FASTQ;FASTQ	31991255	391a0387b2f1b5047e4132d0f4d62fc7	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703577	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/007/ERR2703577	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703577	X7350.S		Psoriasis associated skin microbiome		2018-07-16
373	ERR2703578	ERP107880	SAMEA4657723	ERS2478353	ERX2717965	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7350.T	550	PAIRED	AMPLICON	METAGENOMIC	PCR	80791	48636182	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-276	ena-RUN-UCSF-16-07-2018-21:54:41:466-276	16463029;18807254	8bee063851f9410149d7c1a5a7be5353;6b29ea72b804c7cddba8dd2e5253324f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703578/ERR2703578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703578/ERR2703578_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703578/ERR2703578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703578/ERR2703578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703578/ERR2703578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703578/ERR2703578_2.fastq.gz	16340370;18654949	997978632792f683948322fd263949a4;d9403dd6668f1d03281cb4607c09cffc	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703578/X7350.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703578/X7350.T_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703578/X7350.T_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703578/X7350.T_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703578/X7350.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703578/X7350.T_R2_sorted.fastq.gz	FASTQ;FASTQ	35145037	947dcb359052167167c92dbd4f63dcc5	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703578	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703578	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703578	X7350.T		Psoriasis associated skin microbiome		2018-07-16
374	ERR2703579	ERP107880	SAMEA4657386	ERS2478016	ERX2717966	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7351.Ar	550	PAIRED	AMPLICON	METAGENOMIC	PCR	206268	124173336	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-277	ena-RUN-UCSF-16-07-2018-21:54:41:466-277	35966643;44123591	68ab09c16e1cb215a6e126b1681c9035;b5a2cdf54e43c568bac5d4b765e0a04f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703579/ERR2703579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703579/ERR2703579_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/009/ERR2703579/ERR2703579_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/009/ERR2703579/ERR2703579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703579/ERR2703579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703579/ERR2703579_2.fastq.gz	35467528;43623949	55806335a0ca3fa350e0f1c46f02d67c;58c46a02f9e51babe7095e50c8edd2c0	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703579/X7351.Ar_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703579/X7351.Ar_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703579/X7351.Ar_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703579/X7351.Ar_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703579/X7351.Ar_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703579/X7351.Ar_R2_sorted.fastq.gz	FASTQ;FASTQ	87055447	55c71ad5dfe54d524210f91920f71c7e	ftp.sra.ebi.ac.uk/vol1/err/ERR270/009/ERR2703579	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/009/ERR2703579	ftp.sra.ebi.ac.uk/vol1/err/ERR270/009/ERR2703579	X7351.Ar		Psoriasis associated skin microbiome		2018-07-16
375	ERR2703583	ERP107880	SAMEA4657663	ERS2478293	ERX2717970	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7351.S	550	PAIRED	AMPLICON	METAGENOMIC	PCR	157662	94912524	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-281	ena-RUN-UCSF-16-07-2018-21:54:41:466-281	24366361;30431371	c50d6d64e1d161406f32187f34eee46c;788643afe19307b36af30100f26b23be	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703583/ERR2703583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703583/ERR2703583_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703583/ERR2703583_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703583/ERR2703583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703583/ERR2703583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703583/ERR2703583_2.fastq.gz	23971354;30050373	72c52a89776de153cc344b295fdf6c16;b17ab10271b4ca95e932ba71fbdf9c6b	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703583/X7351.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703583/X7351.S_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703583/X7351.S_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703583/X7351.S_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703583/X7351.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703583/X7351.S_R2_sorted.fastq.gz	FASTQ;FASTQ	63611224	a054fc899e3c09c0db38725895e8c5f0	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703583	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703583	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703583	X7351.S		Psoriasis associated skin microbiome		2018-07-16
376	ERR2703587	ERP107880	SAMEA4657500	ERS2478130	ERX2717974	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7352.B	550	PAIRED	AMPLICON	METAGENOMIC	PCR	94354	56801108	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-285	ena-RUN-UCSF-16-07-2018-21:54:41:466-285	18801112;21876090	b4380d2c7e6ffd1b555de343992be865;e8ff1085d1198e6081d3ff09cbed04bd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703587/ERR2703587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703587/ERR2703587_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703587/ERR2703587_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703587/ERR2703587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703587/ERR2703587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703587/ERR2703587_2.fastq.gz	18664489;21690973	013f44c757aadf5e5922a55acc9ad74a;e165a9fc92d655c91799a8a830eab517	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703587/X7352.B_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703587/X7352.B_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703587/X7352.B_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703587/X7352.B_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703587/X7352.B_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703587/X7352.B_R2_sorted.fastq.gz	FASTQ;FASTQ	40694060	5b4230b023628256c672ae27b375fa56	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703587	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/007/ERR2703587	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703587	X7352.B		Psoriasis associated skin microbiome		2018-07-16
377	ERR2703590	ERP107880	SAMEA4657724	ERS2478354	ERX2717977	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7352.T	550	PAIRED	AMPLICON	METAGENOMIC	PCR	86658	52168116	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:466-288	ena-RUN-UCSF-16-07-2018-21:54:41:466-288	17473518;20657332	905931992bef52f1358eebd219d0b9e2;d233d2a13edd39ca27b2efe378968061	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703590/ERR2703590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703590/ERR2703590_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703590/ERR2703590_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703590/ERR2703590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703590/ERR2703590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703590/ERR2703590_2.fastq.gz	17338719;20496034	132f66b8011071576d3e30cf656cddf5;df1b2455347e2eeed2004c72eee545b4	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703590/X7352.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703590/X7352.T_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703590/X7352.T_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703590/X7352.T_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703590/X7352.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703590/X7352.T_R2_sorted.fastq.gz	FASTQ;FASTQ	37576702	ab604e1fabdc89e6bfcbc5dd61f567bf	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703590	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/000/ERR2703590	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703590	X7352.T		Psoriasis associated skin microbiome		2018-07-16
